repeat,step_idx,is_warmup,data_wait_ms,step_wall_ms,h2d_ms,forward_loss_ms,backward_ms,update_prior_ms,optimizer_ms,item_sync_ms,loss,batch_size,samples_per_sec_gpu,samples_per_sec_wall,max_memory_allocated_gb,max_memory_reserved_gb
0,0,1,22.36784598790109,817.5712480442598,7.930431842803955,533.4286499023438,219.2631072998047,0.34569600224494934,33.5524787902832,0.0,0.15987718105316162,256,322.2069712141008,313.1225573457804,10.376714752,10.523508736
0,1,1,20.802389946766198,190.23901503533125,0.7391039729118347,49.367008209228516,118.1580810546875,0.038975998759269714,0.3367359936237335,0.0,0.1296142041683197,256,1518.0274185522794,1345.6755963147496,10.390491648,10.540285952
0,2,1,3.972413018345833,172.83361894078553,0.5999040007591248,49.114078521728516,118.1559066772461,0.03814399987459183,0.33692800998687744,0.0,0.07959942519664764,256,1521.5908884253708,1481.1933093162163,10.390491648,10.540285952
0,3,1,4.291435005143285,173.56661905068904,0.5950719714164734,49.258785247802734,118.1480941772461,0.03836800158023834,0.3343360126018524,0.0,-0.0030694007873535156,256,1520.418850305255,1474.9379886534334,10.390491648,10.540285952
0,4,1,156.63200803101063,325.82380692474544,0.6200960278511047,49.24345779418945,118.15968322753906,0.038336001336574554,0.3364480137825012,0.0,-0.08679154515266418,256,1520.2078883198071,785.7007209394235,10.390491648,10.540285952
0,5,1,3.0299240024760365,172.01327590737492,0.5874239802360535,49.237953186035156,118.14812469482422,0.038943998515605927,0.3349759876728058,0.0,-0.1747502088546753,256,1520.66480847108,1488.2572211336173,10.390491648,10.540285952
0,6,1,5.762634915299714,174.79922797065228,0.6349120140075684,49.23683166503906,118.13744354248047,0.03782400116324425,0.3376320004463196,0.0,-0.27464261651039124,256,1520.3286659624828,1464.537360788463,10.390491648,10.540285952
0,7,1,3.2750380923971534,172.14494105428457,0.6007360219955444,49.226112365722656,118.09712219238281,0.03827200084924698,0.3381119966506958,0.0,-0.3388822078704834,256,1521.0900811380166,1487.1189268308058,10.390491648,10.540285952
0,8,1,3.3831800101324916,172.55944991484284,0.6064000129699707,49.2523193359375,118.12665557861328,0.03827200084924698,0.33616000413894653,0.0,-0.43224936723709106,256,1520.5529435099893,1483.5466856572307,10.390491648,10.540285952
0,9,1,3.6377219948917627,172.60291008278728,0.5996479988098145,49.24342346191406,118.111328125,0.039744000881910324,0.33542400598526,0.0,-0.5250489115715027,256,1520.8261012087798,1483.17313930114,10.390491648,10.540285952
0,10,0,3.0670330161228776,172.03985597006977,0.585312008857727,49.248512268066406,118.15760040283203,0.03798399865627289,0.335999995470047,0.0,-0.5529388189315796,256,1520.5023526885052,1488.0272862152187,10.390491648,10.540285952
0,11,0,5.745593924075365,174.7541839722544,0.6367040276527405,49.243873596191406,118.12879943847656,0.038816001266241074,0.33632001280784607,0.0,-0.5701056122779846,256,1520.3298410457421,1464.9148545744974,10.390491648,10.540285952
0,12,0,3.01654904615134,172.45323199313134,0.5990080237388611,49.254878997802734,118.2923812866211,0.03827200084924698,0.33449599146842957,0.0,-0.5905119180679321,256,1519.1162115568677,1484.4604362659684,10.390491648,10.540285952
0,13,0,4.243746981956065,173.33883699029684,0.6236479878425598,49.26732635498047,118.1806411743164,0.038816001266241074,0.33590400218963623,0.0,-0.6097436547279358,256,1519.7718561749289,1476.8761833467843,10.390491648,10.540285952
0,14,0,2.954874071292579,171.98649607598782,0.5803200006484985,49.26892852783203,118.1760025024414,0.03779200091958046,0.3378239870071411,0.0,-0.6335175037384033,256,1520.1821969915786,1488.4889560567185,10.390491648,10.540285952
0,15,0,3.4826239570975304,172.7553829550743,0.5837119817733765,49.255489349365234,118.17692565917969,0.0382080003619194,0.33660799264907837,0.0,-0.7000735998153687,256,1520.2717881646638,1481.8640995202666,10.390491648,10.540285952
0,16,0,3.2702599419280887,172.21979901660234,0.5932160019874573,49.252479553222656,118.17017364501953,0.03840000182390213,0.3364799916744232,0.0,-0.6853541135787964,256,1520.2735377433382,1486.472527907904,10.390491648,10.540285952
0,17,0,3.066621022298932,171.95943696424365,0.5895360112190247,49.250465393066406,118.15132904052734,0.03907199949026108,0.33561599254608154,0.0,-0.6749783754348755,256,1520.4968459595707,1488.723180997803,10.390491648,10.540285952
0,18,0,3.2035859767347574,172.26433206815273,0.6517120003700256,49.2470703125,118.16864013671875,0.03753599897027016,0.33792001008987427,0.0,-0.701563835144043,256,1519.8030474339437,1486.0882512737403,10.390491648,10.540285952
0,19,0,3.3722289372235537,172.3206569440663,0.5881279706954956,49.24998474121094,118.1666259765625,0.03788800165057182,0.3369919955730438,0.0,-0.6821743249893188,256,1520.3740333790925,1485.6025072089603,10.390491648,10.540285952
0,20,0,3.0136529821902514,172.11454501375556,0.609503984451294,49.252288818359375,118.18256378173828,0.0382080003619194,0.33507201075553894,0.0,-0.6906243562698364,256,1520.030830349434,1487.3815573200989,10.390491648,10.540285952
0,21,0,3.3412519842386246,172.24917409475893,0.5869119763374329,49.25689697265625,118.16092681884766,0.039872001856565475,0.3367359936237335,0.0,-0.7216643691062927,256,1520.3584570499447,1486.2190274373536,10.390491648,10.540285952
0,22,0,2.914569922722876,172.01279499568045,0.5889279842376709,49.24371337890625,118.15312194824219,0.03840000182390213,0.33798399567604065,0.0,-0.7272120714187622,256,1520.5318065368276,1488.2613819886399,10.390491648,10.540285952
0,23,0,3.193437005393207,172.2006640629843,0.6093119978904724,49.241119384765625,118.19058990478516,0.0382080003619194,0.33641600608825684,0.0,-0.7576563954353333,256,1520.0488027894953,1486.6377048718302,10.390491648,10.540285952
0,24,0,4.880939028225839,174.25045906566083,0.6960960030555725,49.24528121948242,118.16153717041016,0.037696000188589096,0.3349440097808838,0.0,-0.7673947811126709,256,1519.508280636153,1469.1496445557966,10.390491648,10.540285952
0,25,0,4.709290922619402,173.88216499239206,0.612064003944397,49.245601654052734,118.16012573242188,0.0395519994199276,0.3343360126018524,0.0,-0.7791765332221985,256,1520.2651396342649,1472.2614019166422,10.390491648,10.540285952
0,26,0,4.16934909299016,173.13496803399175,0.5963519811630249,49.23052978515625,118.1825942993164,0.038336001336574554,0.3346239924430847,0.0,-0.7836023569107056,256,1520.3485944915774,1478.6152266464119,10.390491648,10.540285952
0,27,0,3.211110015399754,172.24266298580915,0.5893759727478027,49.23353576660156,118.18339538574219,0.03776000067591667,0.3369919955730438,0.0,-0.8028907775878906,256,1520.3610271599407,1486.275209418305,10.390491648,10.540285952
0,28,0,3.3462210558354855,172.6781700272113,0.5984640121459961,49.23936080932617,118.20086669921875,0.0379519984126091,0.33660799264907837,0.0,-0.785598635673523,256,1520.0704083676883,1482.5267140580568,10.390491648,10.540285952
0,29,0,3.505044966004789,172.54541302099824,0.5990719795227051,49.247806549072266,118.17664337158203,0.03884800150990486,0.3376320004463196,0.0,-0.7898284196853638,256,1520.1900065819245,1483.6673749701222,10.390491648,10.540285952
0,30,0,2.877822029404342,171.91238899249583,0.6113280057907104,49.24428939819336,118.21183776855469,0.03791999816894531,0.33875200152397156,0.0,-0.8346071243286133,256,1519.7917807976987,1489.130606004054,10.390491648,10.540285952
0,31,0,2.8684340650215745,171.76565702538937,0.5768960118293762,49.24940872192383,118.157470703125,0.038943998515605927,0.33606401085853577,0.0,-0.8201962113380432,256,1520.5621872512916,1490.4027058340284,10.390491648,10.540285952
0,32,0,6.242966977879405,175.5731829907745,0.6658560037612915,49.243167877197266,118.14569854736328,0.03798399865627289,0.33532801270484924,0.0,-0.8180736303329468,256,1519.936991793834,1458.08144295847,10.390491648,10.540285952
0,33,0,3.1553260050714016,172.30253398884088,0.6103360056877136,49.25542449951172,118.21968078613281,0.03907199949026108,0.3357119858264923,0.0,-0.8167269229888916,256,1519.6465490865355,1485.758764386946,10.390491648,10.540285952
0,34,0,3.2117010559886694,172.29319596663117,0.6413120031356812,49.2374382019043,118.18656158447266,0.03779200091958046,0.3388800024986267,0.0,-0.8550469875335693,256,1519.8111197426053,1485.8392901921716,10.390491648,10.540285952
0,35,0,3.154234029352665,172.2098720492795,0.5985280275344849,49.235679626464844,118.2325439453125,0.03776000067591667,0.3373439908027649,0.0,-0.8569486141204834,256,1519.8122764802686,1486.5582150060661,10.390491648,10.540285952
0,36,0,3.021358046680689,171.98884102981538,0.5996159911155701,49.23401641845703,118.16815948486328,0.038336001336574554,0.3373439908027649,0.0,-0.8720899224281311,256,1520.3934180247716,1488.4686614965954,10.390491648,10.540285952
0,37,0,3.0432080384343863,171.9854649854824,0.5983679890632629,49.253089904785156,118.14412689208984,0.03984000161290169,0.3346880078315735,0.0,-0.8822024464607239,256,1520.4598711121155,1488.4978798737989,10.390491648,10.540285952
0,38,0,4.53332404140383,173.5539260553196,0.6049280166625977,49.24403381347656,118.18486022949219,0.03811199963092804,0.3383679986000061,0.0,-0.8524003028869629,256,1520.097030121374,1475.0458593394253,10.390491648,10.540285952
0,39,0,5.119142006151378,174.15782704483718,0.6180160045623779,49.23775863647461,118.16223907470703,0.03747199848294258,0.3357439935207367,0.0,-0.8550934195518494,256,1520.2691995557143,1469.9310639314099,10.390491648,10.540285952
0,40,0,3.2856189645826817,173.53873793035746,0.5790079832077026,49.234432220458984,119.45021057128906,0.03824000060558319,0.33590400218963623,0.0,-0.8860258460044861,256,1509.09766503034,1475.1749554772891,10.390491648,10.540285952
0,41,0,3.0943129677325487,172.10594797506928,0.597536027431488,49.24796676635742,118.1740493774414,0.0387520007789135,0.33692800998687744,0.0,-0.8551416993141174,256,1520.2330652884725,1487.4558550241584,10.390491648,10.540285952
0,42,0,3.3639140892773867,172.4493559449911,0.5895040035247803,49.24323272705078,118.1962890625,0.03830400109291077,0.33561599254608154,0.0,-0.892863392829895,256,1520.1634318453594,1484.4938016565302,10.390491648,10.540285952
0,43,0,3.9058499969542027,172.87156905513257,0.6064320206642151,49.24390411376953,118.1575698852539,0.037376001477241516,0.33535999059677124,0.0,-0.8612300157546997,256,1520.3647933716632,1480.8681462152747,10.390491648,10.540285952
0,44,0,3.4132249420508742,172.4442159757018,0.5948479771614075,49.24275207519531,118.19757080078125,0.03929600119590759,0.33641600608825684,0.0,-0.8974340558052063,256,1520.0917877271102,1484.5380493137072,10.390491648,10.540285952
0,45,0,3.3932679798454046,172.67293098848313,0.8449280261993408,49.235774993896484,118.16646575927734,0.038816001266241074,0.33657601475715637,0.0,-0.885017454624176,256,1518.1835621072412,1482.571695137755,10.390491648,10.540285952
0,46,0,5.2621770882979035,174.55181805416942,0.6201919913291931,49.23833465576172,118.18953704833984,0.03814399987459183,0.34038400650024414,0.0,-0.8935433030128479,256,1519.9500115352366,1466.6131974664074,10.390491648,10.540285952
0,47,0,3.112797043286264,172.13137599173933,0.5921919941902161,49.227134704589844,118.12726593017578,0.038176000118255615,0.33849599957466125,0.0,-0.9310059547424316,256,1520.8830494393144,1487.2361213930317,10.390491648,10.540285952
0,48,0,2.8746459865942597,171.8214499996975,0.5776000022888184,49.24147033691406,118.17142486572266,0.03807999938726425,0.3368000090122223,0.0,-0.8863987922668457,256,1520.5026548697363,1489.9187499607917,10.390491648,10.540285952
0,49,0,3.355899010784924,172.26699693128467,0.5911359786987305,49.231327056884766,118.13999938964844,0.039903998374938965,0.33532801270484924,0.0,-0.8963757753372192,256,1520.7526802433079,1486.0652624142247,10.390491648,10.540285952
0,50,0,3.6508660996332765,172.75021399836987,0.7219520211219788,49.23798370361328,118.1668472290039,0.03862399980425835,0.33695998787879944,0.0,-0.8832803964614868,256,1519.266492493813,1481.9084392127913,10.390491648,10.540285952
0,51,0,2.9694109689444304,172.0333439297974,0.5801920294761658,49.24972915649414,118.17871856689453,0.03846399858593941,0.33657601475715637,0.0,-0.9026209115982056,256,1520.337364971729,1488.0836130492664,10.390491648,10.540285952
0,52,0,3.4696690272539854,172.70305706188083,0.627839982509613,49.24335861206055,118.18131256103516,0.03791999816894531,0.33632001280784607,0.0,-0.9180973172187805,256,1519.94857246165,1482.3130774591514,10.390491648,10.540285952
