repeat,step_idx,is_warmup,data_wait_ms,step_wall_ms,h2d_ms,forward_loss_ms,backward_ms,update_prior_ms,optimizer_ms,item_sync_ms,loss,batch_size,samples_per_sec_gpu,samples_per_sec_wall,max_memory_allocated_gb,max_memory_reserved_gb
0,0,1,12.475819999963278,826.1287240020465,10.908672332763672,400.3983459472656,343.2856750488281,2.7801599502563477,55.63596725463867,0.0,0.1524234116077423,256,314.8797325863355,309.87906915988776,10.300692992,10.410262528
0,1,1,12.191510999400634,487.2632760016131,1.6805440187454224,131.40684509277344,340.66021728515625,0.11264000087976456,0.48742398619651794,0.0,0.12539556622505188,256,539.6885364544823,525.3833248027346,10.314469888,10.424942592
0,2,1,3.065337001316948,500.6695940028294,1.605728030204773,141.46456909179688,353.333251953125,0.11776000261306763,0.5160959959030151,0.0,0.06519351899623871,256,515.051779577978,511.3152527464116,10.314469888,10.424942592
0,3,1,2.9948179981147405,497.57457099985913,1.6086399555206299,144.3440704345703,347.4432067871094,0.11468800157308578,0.4986880123615265,0.0,-0.004660874605178833,256,518.2088748701984,514.4957458046474,10.314469888,10.424942592
0,4,1,3.0519740030285902,500.61977799850865,1.6026560068130493,141.2393035888672,353.36602783203125,0.11776000261306763,0.5171200037002563,0.0,-0.10096414387226105,256,515.2534468737119,511.36613304311487,10.314469888,10.424942592
0,5,1,3.0751070007681847,499.9179690021265,1.6329920291900635,142.34828186035156,351.52587890625,0.1157120019197464,0.5017600059509277,0.0,-0.20670998096466064,256,515.9993824158802,512.0840135252491,10.314469888,10.424942592
0,6,1,3.226433000236284,498.85700199956773,1.5912319421768188,141.8137664794922,350.8899841308594,0.1157120019197464,0.5058559775352478,0.0,-0.2957805395126343,256,517.2589191548087,513.1731116810541,10.314469888,10.424942592
0,7,1,6.563828999787802,502.49490999703994,1.6377919912338257,140.61260986328125,352.4239501953125,0.11673600226640701,0.506879985332489,0.0,-0.4044880270957947,256,516.8605900290222,509.4578968004035,10.314469888,10.424942592
0,8,1,3.2430020000902005,500.9695490007289,1.5986560583114624,141.52088928222656,353.42437744140625,0.11673600226640701,0.5109760165214539,0.0,-0.47603726387023926,256,514.9127224496739,511.0091032691241,10.314469888,10.424942592
0,9,1,3.190448998793727,500.79070900028455,1.608672022819519,141.3949432373047,353.2533874511719,0.11673600226640701,0.5089280009269714,0.0,-0.4648103713989258,256,515.2121761315102,511.1915924140169,10.314469888,10.424942592
0,10,0,3.1696299993200228,502.44222700348473,1.5908479690551758,141.6345672607422,354.7239685058594,0.1157120019197464,0.5058559775352478,0.0,-0.4974098205566406,256,513.4675398142347,509.51131541383063,10.314469888,10.424942592
0,11,0,3.0530439980793744,501.69190899759997,1.6119040250778198,141.70726013183594,354.12890625,0.11468800157308578,0.5017600059509277,0.0,-0.5400641560554504,256,513.9896349472203,510.2733279304783,10.314469888,10.424942592
0,12,0,3.096257998549845,501.4811789988016,1.604032039642334,141.3253173828125,354.13812255859375,0.1157120019197464,0.5120000243186951,0.0,-0.574265718460083,256,514.37106129653,510.4877525236331,10.314469888,10.424942592
0,13,0,3.3409470015612897,502.62755599760567,1.6340160369873047,141.1778564453125,355.1375427246094,0.11673600226640701,0.506879985332489,0.0,-0.6171506643295288,256,513.4653982118957,509.32344823772354,10.314469888,10.424942592
