Loading pytorch-gpu/py3/2.3.1
  Loading requirement: cuda/12.4.1 nccl/2.21.5-1-cuda cudnn/9.2.0.82-cuda
    gcc/11.5.0 openmpi/4.1.5-cuda intel-oneapi-mkl/2024.1 magma/2.8.0-cuda
    sox/14.4.2 hdf5/1.12.0-mpi-cuda libjpeg-turbo/2.1.3 ffmpeg/6.1.1
/lustre/fshomisc/sup/pub/anaconda-py3/h100/2024.06/envs/pytorch-gpu-2.3.1+py3.11.9/lib/python3.11/site-packages/torchvision-0.18.1a0+126fc22-py3.11-linux-x86_64.egg/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: ''If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn(
/lustre/fshomisc/sup/pub/anaconda-py3/h100/2024.06/envs/pytorch-gpu-2.3.1+py3.11.9/lib/python3.11/site-packages/torchvision-0.18.1a0+126fc22-py3.11-linux-x86_64.egg/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: ''If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn(
⚙️ Using FACTOR: 1.0
⚙️ World size: 2
✅ Data, Model, and Optimizer initialized.
💾 Checkpoint will be saved as: flow_models/model_20260519_201605.ckpt
✅ Data loaded: 70000 samples, 136 batches per process.
🔥 Starting Training for 5 epochs...
Epoch 1/5 | step 1 | batch 1/136 | loss 0.1615
      0.0           747936        272     2749.8     2752.0      2592      3232         88.5  void at::native::elementwise_kernel<Epoch 4/5 | step 409 | batch 1/136 | loss -1.3186
Epoch 4/5 | step 410 | batch 2/136 | loss -1.3130
Epoch 4/5 | step 411 | batch 3/136 | loss -1.3054
Epoch 4/5 | step 412 | batch 4/136 | loss -1.2932
Epoch 4/5 | step 413 | batch 5/136 | loss -1.2983
Epoch 4/5 | step 414 | batch 6/136 | loss -1.3228
Epoch 4/5 | step 415 | batch 7/136 | loss -1.3068
Epoch 4/5 | step 416 | batch 8/136 | loss -1.3050
Epoch 4/5 | step 417 | batch 9/136 | loss -1.3062
Epoch 4/5 | step 418 | batch 10/136 | loss -1.3223
Epoch 4/5 | step 419 | batch 11/136 | loss -1.3040
Epoch 4/5 | step 420 | batch 12/136 | loss -1.2860
Epoch 4/5 | step 421 | batch 13/136 | loss -1.2717
Epoch 4/5 | step 422 | batch 14/136 | loss -1.2889
Epoch 4/5 | step 423 | batch 15/136 | loss -1.2636
Epoch 4/5 | step 424 | batch 16/136 | loss -1.2846
Epoch 4/5 | step 425 | batch 17/136 | loss -1.2953
Epoch 4/5 | step 426 | batch 18/136 | loss -1.2890
Epoch 4/5 | step 427 | batch 19/136 | loss -1.2906
Epoch 4/5 | step 428 | batch 20/136 | loss -1.2878
Epoch 4/5 | step 429 | batch 21/136 | loss -1.2948
Epoch 4/5 | step 430 | batch 22/136 | loss -1.2865
Epoch 4/5 | step 431 | batch 23/136 | loss -1.3036
Epoch 4/5 | step 432 | batch 24/136 | loss -1.3181
Epoch 4/5 | step 433 | batch 25/136 | loss -1.3365
Epoch 4/5 | step 434 | batch 26/136 | loss -1.3074
Epoch 4/5 | step 435 | batch 27/136 | loss -1.2878
Epoch 4/5 | step 436 | batch 28/136 | loss -1.3344
Epoch 4/5 | step 437 | batch 29/136 | loss -1.3196
Epoch 4/5 | step 438 | batch 30/136 | loss -1.3192
Epoch 4/5 | step 439 | batch 31/136 | loss -1.3015
Epoch 4/5 | step 440 | batch 32/136 | loss -1.3177
Epoch 4/5 | step 441 | batch 33/136 | loss -1.3336
Epoch 4/5 | step 442 | batch 34/136 | loss -1.3227
Epoch 4/5 | step 443 | batch 35/136 | loss -1.3177
Epoch 4/5 | step 444 | batch 36/136 | loss -1.3229
Epoch 4/5 | step 445 | batch 37/136 | loss -1.3190
Epoch 4/5 | step 446 | batch 38/136 | loss -1.3306
Epoch 4/5 | step 447 | batch 39/136 | loss -1.3429
Epoch 4/5 | step 448 | batch 40/136 | loss -1.2982
Epoch 4/5 | step 449 | batch 41/136 | loss -1.3138
Epoch 4/5 | step 450 | batch 42/136 | loss -1.3535
Epoch 4/5 | step 451 | batch 43/136 | loss -1.3355
Epoch 4/5 | step 452 | batch 44/136 | loss -1.3145
Epoch 4/5 | step 453 | batch 45/136 | loss -1.2962
Epoch 4/5 | step 454 | batch 46/136 | loss -1.2832
Epoch 4/5 | step 455 | batch 47/136 | loss -1.3255
Epoch 4/5 | step 456 | batch 48/136 | loss -1.3019
Epoch 4/5 | step 457 | batch 49/136 | loss -1.2996
Epoch 4/5 | step 458 | batch 50/136 | loss -1.3142
Epoch 4/5 | step 459 | batch 51/136 | loss -1.2965
Epoch 4/5 | step 460 | batch 52/136 | loss -1.2680
Epoch 4/5 | step 461 | batch 53/136 | loss -1.3045
Epoch 4/5 | step 462 | batch 54/136 | loss -1.2980
Epoch 4/5 | step 463 | batch 55/136 | loss -1.3009
Epoch 4/5 | step 464 | batch 56/136 | loss -1.3127
Epoch 4/5 | step 465 | batch 57/136 | loss -1.3103
Epoch 4/5 | step 466 | batch 58/136 | loss -1.3500
Epoch 4/5 | step 467 | batch 59/136 | loss -1.3138
Epoch 4/5 | step 468 | batch 60/136 | loss -1.3097
Epoch 4/5 | step 469 | batch 61/136 | loss -1.3179
Epoch 4/5 | step 470 | batch 62/136 | loss -1.3247
Epoch 4/5 | step 471 | batch 63/136 | loss -1.3381
Epoch 4/5 | step 472 | batch 64/136 | loss -1.3155
Epoch 4/5 | step 473 | batch 65/136 | loss -1.3255
Epoch 4/5 | step 474 | batch 66/136 | loss -1.3224
Epoch 4/5 | step 475 | batch 67/136 | loss -1.3352
Epoch 4/5 | step 476 | batch 68/136 | loss -1.3319
Epoch 4/5 | step 477 | batch 69/136 | loss -1.3472
Epoch 4/5 | step 478 | batch 70/136 | loss -1.3086
Epoch 4/5 | step 479 | batch 71/136 | loss -1.3095
Epoch 4/5 | step 480 | batch 72/136 | loss -1.3371
Epoch 4/5 | step 481 | batch 73/136 | loss -1.3412
Epoch 4/5 | step 482 | batch 74/136 | loss -1.3305
Epoch 4/5 | step 483 | batch 75/136 | loss -1.3450
Epoch 4/5 | step 484 | batch 76/136 | loss -1.3352
Epoch 4/5 | step 485 | batch 77/136 | loss -1.2924
Epoch 4/5 | step 486 | batch 78/136 | loss -1.3105
Epoch 4/5 | step 487 | batch 79/136 | loss -1.3057
Epoch 4/5 | step 488 | batch 80/136 | loss -1.2795
Epoch 4/5 | step 489 | batch 81/136 | loss -1.2523
Epoch 4/5 | step 490 | batch 82/136 | loss -1.2638
Epoch 4/5 | step 491 | batch 83/136 | loss -1.2962
Epoch 4/5 | step 492 | batch 84/136 | loss -1.3102
Epoch 4/5 | step 493 | batch 85/136 | loss -1.2569
Epoch 4/5 | step 494 | batch 86/136 | loss -1.2905
Epoch 4/5 | step 495 | batch 87/136 | loss -1.2988
Epoch 4/5 | step 496 | batch 88/136 | loss -1.2860
Epoch 4/5 | step 497 | batch 89/136 | loss -1.3057
Epoch 4/5 | step 498 | batch 90/136 | loss -1.3210
Epoch 4/5 | step 499 | batch 91/136 | loss -1.2898
Epoch 4/5 | step 500 | batch 92/136 | loss -1.3078
Epoch 4/5 | step 501 | batch 93/136 | loss -1.2761
Epoch 4/5 | step 502 | batch 94/136 | loss -1.3105
Epoch 4/5 | step 503 | batch 95/136 | loss -1.3023
Epoch 4/5 | step 504 | batch 96/136 | loss -1.3248
Epoch 4/5 | step 505 | batch 97/136 | loss -1.3301
Epoch 4/5 | step 506 | batch 98/136 | loss -1.3166
Epoch 4/5 | step 507 | batch 99/136 | loss -1.3176
Epoch 4/5 | step 508 | batch 100/136 | loss -1.3232
Epoch 4/5 | step 509 | batch 101/136 | loss -1.3351
Epoch 4/5 | step 510 | batch 102/136 | loss -1.3234
Epoch 4/5 | step 511 | batch 103/136 | loss -1.3147
Epoch 4/5 | step 512 | batch 104/136 | loss -1.3509
Epoch 4/5 | step 513 | batch 105/136 | loss -1.3476
Epoch 4/5 | step 514 | batch 106/136 | loss -1.3090
Epoch 4/5 | step 515 | batch 107/136 | loss -1.3303
Epoch 4/5 | step 516 | batch 108/136 | loss -1.3154
Epoch 4/5 | step 517 | batch 109/136 | loss -1.3381
Epoch 4/5 | step 518 | batch 110/136 | loss -1.3399
Epoch 4/5 | step 519 | batch 111/136 | loss -1.3271
Epoch 4/5 | step 520 | batch 112/136 | loss -1.3542
Epoch 4/5 | step 521 | batch 113/136 | loss -1.3537
Epoch 4/5 | step 522 | batch 114/136 | loss -1.3592
Epoch 4/5 | step 523 | batch 115/136 | loss -1.3416
Epoch 4/5 | step 524 | batch 116/136 | loss -1.3334
Epoch 4/5 | step 525 | batch 117/136 | loss -1.3443
Epoch 4/5 | step 526 | batch 118/136 | loss -1.3315
Epoch 4/5 | step 527 | batch 119/136 | loss -1.3214
Epoch 4/5 | step 528 | batch 120/136 | loss -1.3245
Epoch 4/5 | step 529 | batch 121/136 | loss -1.3591
Epoch 4/5 | step 530 | batch 122/136 | loss -1.3357
Epoch 4/5 | step 531 | batch 123/136 | loss -1.2395
Epoch 4/5 | step 532 | batch 124/136 | loss -1.2900
Epoch 4/5 | step 533 | batch 125/136 | loss -1.2171
Epoch 4/5 | step 534 | batch 126/136 | loss -1.2902
Epoch 4/5 | step 535 | batch 127/136 | loss -1.3038
Epoch 4/5 | step 536 | batch 128/136 | loss -1.2969
Epoch 4/5 | step 537 | batch 129/136 | loss -1.2736
Epoch 4/5 | step 538 | batch 130/136 | loss -1.3021
Epoch 4/5 | step 539 | batch 131/136 | loss -1.2858
Epoch 4/5 | step 540 | batch 132/136 | loss -1.3071
Epoch 4/5 | step 541 | batch 133/136 | loss -1.2666
Epoch 4/5 | step 542 | batch 134/136 | loss -1.3261
Epoch 4/5 | step 543 | batch 135/136 | loss -1.3023
Epoch 4/5 | step 544 | batch 136/136 | loss -1.3408
Epoch 4 done | avg loss: -1.3121 | prior_var_mean: 0.9982
Epoch 5/5 | step 545 | batch 1/136 | loss -1.3021
Epoch 5/5 | step 546 | batch 2/136 | loss -1.3433
Epoch 5/5 | step 547 | batch 3/136 | loss -1.3125
Epoch 5/5 | step 548 | batch 4/136 | loss -1.3358
Epoch 5/5 | step 549 | batch 5/136 | loss -1.3370
Epoch 5/5 | step 550 | batch 6/136 | loss -1.3584
Epoch 5/5 | step 551 | batch 7/136 | loss -1.3313
Epoch 5/5 | step 552 | batch 8/136 | loss -1.3281
Epoch 5/5 | step 553 | batch 9/136 | loss -1.3514
Epoch 5/5 | step 554 | batch 10/136 | loss -1.3437
Epoch 5/5 | step 555 | batch 11/136 | loss -1.3176
Epoch 5/5 | step 556 | batch 12/136 | loss -1.3435
Epoch 5/5 | step 557 | batch 13/136 | loss -1.3383
Epoch 5/5 | step 558 | batch 14/136 | loss -1.3444
Epoch 5/5 | step 559 | batch 15/136 | loss -1.3546
Epoch 5/5 | step 560 | batch 16/136 | loss -1.3690
Epoch 5/5 | step 561 | batch 17/136 | loss -1.3516
Epoch 5/5 | step 562 | batch 18/136 | loss -1.3386
Epoch 5/5 | step 563 | batch 19/136 | loss -1.3294
Epoch 5/5 | step 564 | batch 20/136 | loss -1.3621
Epoch 5/5 | step 565 | batch 21/136 | loss -1.3305
Epoch 5/5 | step 566 | batch 22/136 | loss -1.3526
Epoch 5/5 | step 567 | batch 23/136 | loss -1.3592
Epoch 5/5 | step 568 | batch 24/136 | loss -1.3530
Epoch 5/5 | step 569 | batch 25/136 | loss -1.3591
Epoch 5/5 | step 570 | batch 26/136 | loss -1.3086
Epoch 5/5 | step 571 | batch 27/136 | loss -1.3526
Epoch 5/5 | step 572 | batch 28/136 | loss -1.3562
Epoch 5/5 | step 573 | batch 29/136 | loss -1.3551
Epoch 5/5 | step 574 | batch 30/136 | loss -1.3033
Epoch 5/5 | step 575 | batch 31/136 | loss -1.3170
Epoch 5/5 | step 576 | batch 32/136 | loss -1.2869
Epoch 5/5 | step 577 | batch 33/136 | loss -1.3632
Epoch 5/5 | step 578 | batch 34/136 | loss -1.2838
Epoch 5/5 | step 579 | batch 35/136 | loss -1.3372
Epoch 5/5 | step 580 | batch 36/136 | loss -1.3279
Epoch 5/5 | step 581 | batch 37/136 | loss -1.3077
Epoch 5/5 | step 582 | batch 38/136 | loss -1.3211
Epoch 5/5 | step 583 | batch 39/136 | loss -1.2977
Epoch 5/5 | step 584 | batch 40/136 | loss -1.3214
Epoch 5/5 | step 585 | batch 41/136 | loss -1.3620
Epoch 5/5 | step 586 | batch 42/136 | loss -1.3171
Epoch 5/5 | step 587 | batch 43/136 | loss -1.3379
Epoch 5/5 | step 588 | batch 44/136 | loss -1.3643
Epoch 5/5 | step 589 | batch 45/136 | loss -1.3488
Epoch 5/5 | step 590 | batch 46/136 | loss -1.3288
Epoch 5/5 | step 591 | batch 47/136 | loss -1.3494
Epoch 5/5 | step 592 | batch 48/136 | loss -1.3513
Epoch 5/5 | step 593 | batch 49/136 | loss -1.3233
Epoch 5/5 | step 594 | batch 50/136 | loss -1.3569
Epoch 5/5 | step 595 | batch 51/136 | loss -1.3745
Epoch 5/5 | step 596 | batch 52/136 | loss -1.3515
Epoch 5/5 | step 597 | batch 53/136 | loss -1.3280
Epoch 5/5 | step 598 | batch 54/136 | loss -1.3921
Epoch 5/5 | step 599 | batch 55/136 | loss -1.3890
Epoch 5/5 | step 600 | batch 56/136 | loss -1.3386
Epoch 5/5 | step 601 | batch 57/136 | loss -1.3519
Epoch 5/5 | step 602 | batch 58/136 | loss -1.3364
Epoch 5/5 | step 603 | batch 59/136 | loss -1.3560
Epoch 5/5 | step 604 | batch 60/136 | loss -1.3601
Epoch 5/5 | step 605 | batch 61/136 | loss -1.3377
Epoch 5/5 | step 606 | batch 62/136 | loss -1.3706
Epoch 5/5 | step 607 | batch 63/136 | loss -1.3375
Epoch 5/5 | step 608 | batch 64/136 | loss -1.3734
Epoch 5/5 | step 609 | batch 65/136 | loss -1.3165
Epoch 5/5 | step 610 | batch 66/136 | loss -1.3436
Epoch 5/5 | step 611 | batch 67/136 | loss -1.3309
Epoch 5/5 | step 612 | batch 68/136 | loss -1.3336
Epoch 5/5 | step 613 | batch 69/136 | loss -1.3735
Epoch 5/5 | step 614 | batch 70/136 | loss -1.3281
Epoch 5/5 | step 615 | batch 71/136 | loss -1.3297
Epoch 5/5 | step 616 | batch 72/136 | loss -1.3403
Epoch 5/5 | step 617 | batch 73/136 | loss -1.3297
Epoch 5/5 | step 618 | batch 74/136 | loss -1.3503
Epoch 5/5 | step 619 | batch 75/136 | loss -1.3458
Epoch 5/5 | step 620 | batch 76/136 | loss -1.3235
Epoch 5/5 | step 621 | batch 77/136 | loss -1.3467
Epoch 5/5 | step 622 | batch 78/136 | loss -1.3476
Epoch 5/5 | step 623 | batch 79/136 | loss -1.3719
Epoch 5/5 | step 624 | batch 80/136 | loss -1.3641
Epoch 5/5 | step 625 | batch 81/136 | loss -1.3757
Epoch 5/5 | step 626 | batch 82/136 | loss -1.3429
Epoch 5/5 | step 627 | batch 83/136 | loss -1.3663
Epoch 5/5 | step 628 | batch 84/136 | loss -1.3786
Epoch 5/5 | step 629 | batch 85/136 | loss -1.3669
Epoch 5/5 | step 630 | batch 86/136 | loss -1.3921
Epoch 5/5 | step 631 | batch 87/136 | loss -1.3551
Epoch 5/5 | step 632 | batch 88/136 | loss -1.3442
Epoch 5/5 | step 633 | batch 89/136 | loss -1.3389
Epoch 5/5 | step 634 | batch 90/136 | loss -1.3654
Epoch 5/5 | step 635 | batch 91/136 | loss -1.3535
Epoch 5/5 | step 636 | batch 92/136 | loss -1.3533
Epoch 5/5 | step 637 | batch 93/136 | loss -1.3781
Epoch 5/5 | step 638 | batch 94/136 | loss -1.3614
Epoch 5/5 | step 639 | batch 95/136 | loss -1.3698
Epoch 5/5 | step 640 | batch 96/136 | loss -1.3715
Epoch 5/5 | step 641 | batch 97/136 | loss -1.3678
Epoch 5/5 | step 642 | batch 98/136 | loss -1.3335
Epoch 5/5 | step 643 | batch 99/136 | loss -1.3535
Epoch 5/5 | step 644 | batch 100/136 | loss -1.3455
Epoch 5/5 | step 645 | batch 101/136 | loss -1.3431
Epoch 5/5 | step 646 | batch 102/136 | loss -1.3665
Epoch 5/5 | step 647 | batch 103/136 | loss -1.3746
Epoch 5/5 | step 648 | batch 104/136 | loss -1.3595
Epoch 5/5 | step 649 | batch 105/136 | loss -1.3648
Epoch 5/5 | step 650 | batch 106/136 | loss -1.3690
Epoch 5/5 | step 651 | batch 107/136 | loss -1.3519
Epoch 5/5 | step 652 | batch 108/136 | loss -1.3515
Epoch 5/5 | step 653 | batch 109/136 | loss -1.3694
Epoch 5/5 | step 654 | batch 110/136 | loss -1.3643
Epoch 5/5 | step 655 | batch 111/136 | loss -1.3996
Epoch 5/5 | step 656 | batch 112/136 | loss -1.3592
Epoch 5/5 | step 657 | batch 113/136 | loss -1.3652
Epoch 5/5 | step 658 | batch 114/136 | loss -1.3591
Epoch 5/5 | step 659 | batch 115/136 | loss -1.3809
Epoch 5/5 | step 660 | batch 116/136 | loss -1.3748
Epoch 5/5 | step 661 | batch 117/136 | loss -1.3637
Epoch 5/5 | step 662 | batch 118/136 | loss -1.3811
Epoch 5/5 | step 663 | batch 119/136 | loss -1.3737
Epoch 5/5 | step 664 | batch 120/136 | loss -1.3671
Epoch 5/5 | step 665 | batch 121/136 | loss -1.3677
Epoch 5/5 | step 666 | batch 122/136 | loss -1.4080
Epoch 5/5 | step 667 | batch 123/136 | loss -1.4070
Epoch 5/5 | step 668 | batch 124/136 | loss -1.3484
Epoch 5/5 | step 669 | batch 125/136 | loss -1.3521
Epoch 5/5 | step 670 | batch 126/136 | loss -1.3315
Epoch 5/5 | step 671 | batch 127/136 | loss -1.3547
Epoch 5/5 | step 672 | batch 128/136 | loss -1.3968
Epoch 5/5 | step 673 | batch 129/136 | loss -1.3505
Epoch 5/5 | step 674 | batch 130/136 | loss -1.3357
Epoch 5/5 | step 675 | batch 131/136 | loss -1.3473
Epoch 5/5 | step 676 | batch 132/136 | loss -1.3414
Epoch 5/5 | step 677 | batch 133/136 | loss -1.3633
Epoch 5/5 | step 678 | batch 134/136 | loss -1.3361
Epoch 5/5 | step 679 | batch 135/136 | loss -1.2826
Epoch 5/5 | step 680 | batch 136/136 | loss -1.3715
Epoch 5 done | avg loss: -1.3491 | prior_var_mean: 1.0054

✅ Training complete!
Total training time: 99.98 seconds
(int)128, (int)4, void at::native::gpu_kernel_impl<at::native::…
      0.0           740319        544     1360.9     1408.0      1152      1888        135.1  void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIterat…
      0.0           543776        544      999.6      992.0       960      1216         21.5  void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, at::detail::…
      0.0           442912        272     1628.4     1632.0      1440      2304        107.0  void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::lerp_scalar_kernel(at…

[7/8] Executing 'cuda_gpu_mem_time_sum' stats report

 Time (%)  Total Time (ns)  Count  Avg (ns)  Med (ns)  Min (ns)  Max (ns)  StdDev (ns)            Operation           
 --------  ---------------  -----  --------  --------  --------  --------  -----------  ------------------------------
     43.4         62157144    274  226850.9  228256.0       736    262528      19588.9  [CUDA memcpy Host-to-Device]  
     36.1         51727131  28560    1811.2    1152.0      1023     77440       5204.7  [CUDA memcpy Device-to-Device]
     20.0         28728245  29376     977.9     960.0       704     52192        477.5  [CUDA memset]                 
      0.5           762368    276    2762.2    2752.0      2176      2976        102.1  [CUDA memcpy Device-to-Host]  

[8/8] Executing 'cuda_gpu_mem_size_sum' stats report

 Total (MB)  Count  Avg (MB)  Med (MB)  Min (MB)  Max (MB)  StdDev (MB)            Operation           
 ----------  -----  --------  --------  --------  --------  -----------  ------------------------------
   9872.869  28560     0.346     0.002     0.000    12.583        1.755  [CUDA memcpy Device-to-Device]
   3422.552    274    12.491    12.583     0.000    12.583        1.073  [CUDA memcpy Host-to-Device]  
      1.442  29376     0.000     0.000     0.000     0.001        0.000  [CUDA memset]                 
      0.001    276     0.000     0.000     0.000     0.000        0.000  [CUDA memcpy Device-to-Host]  

Generated:
    /lustre/fswork/projects/rech/ltc/ufk94qf/hackathon_project/report/report_2gpus_bs256.nsys-rep
    /lustre/fswork/projects/rech/ltc/ufk94qf/hackathon_project/report/report_2gpus_bs256.sqlite
