repeat,step_idx,is_warmup,data_wait_ms,step_wall_ms,h2d_ms,forward_loss_ms,backward_ms,update_prior_ms,optimizer_ms,item_sync_ms,loss,batch_size,samples_per_sec_gpu,samples_per_sec_wall,max_memory_allocated_gb,max_memory_reserved_gb
0,0,1,118.18743695039302,708.5843990789726,28.176063537597656,374.6949157714844,157.5893096923828,0.1525759994983673,29.005855560302734,0.0,0.15987718105316162,256,434.1788872583798,361.2837092275136,10.376714752,10.523508736
0,1,1,0.22107106633484364,173.87075198348612,0.5731199979782104,53.9541130065918,118.54271697998047,0.03948799893260002,0.3392319977283478,0.0,0.1296142041683197,256,1475.9409802780895,1472.3580422790967,10.390491648,10.540285952
0,2,1,0.16468600369989872,168.76809601671994,0.5659199953079224,49.296993255615234,118.14118194580078,0.038816001266241074,0.3460800051689148,0.0,0.07959946990013123,256,1520.289409484848,1516.8743740205373,10.390491648,10.540285952
0,3,1,0.12879993300884962,168.72885404154658,0.5639359951019287,49.29865646362305,118.12745666503906,0.03766399994492531,0.34463998675346375,0.0,-0.003069281578063965,256,1520.4396403015674,1517.227159836956,10.390491648,10.540285952
0,4,1,0.1671499339863658,168.72226097621024,0.5625920295715332,49.293697357177734,118.11017608642578,0.03923200070858002,0.34326401352882385,0.0,-0.08679166436195374,256,1520.650901188608,1517.2864476732911,10.390491648,10.540285952
0,5,1,0.15816395170986652,168.7945059966296,0.5923200249671936,49.277183532714844,118.1794204711914,0.039135999977588654,0.34326401352882385,0.0,-0.17474907636642456,256,1519.9073061705942,1516.6370403377446,10.390491648,10.540285952
0,6,1,0.17046695575118065,168.7081950949505,0.566208004951477,49.26128005981445,118.12905883789062,0.03830400109291077,0.3439359962940216,0.0,-0.2746342420578003,256,1520.7428110552332,1517.4129499513695,10.390491648,10.540285952
0,7,1,0.13887800741940737,168.73936296906322,0.562175989151001,49.279457092285156,118.14812469482422,0.03855999931693077,0.3439359962940216,0.0,-0.3388833999633789,256,1520.440537351576,1517.1326683681696,10.390491648,10.540285952
0,8,1,0.14391704462468624,168.6801330652088,0.569599986076355,49.281150817871094,118.10575866699219,0.0387520007789135,0.34460800886154175,0.0,-0.4322863817214966,256,1520.7330312771362,1517.665390393277,10.390491648,10.540285952
0,9,1,0.1548980362713337,168.71429595630616,0.5611519813537598,49.283905029296875,118.11385345458984,0.03903999924659729,0.3452480137348175,0.0,-0.525034487247467,256,1520.7029586830504,1517.358078928292,10.390491648,10.540285952
0,10,0,0.13977894559502602,168.71720203198493,0.5600640177726746,49.290687561035156,118.11248016357422,0.040383998304605484,0.34703999757766724,0.0,-0.5529117584228516,256,1520.6355976302498,1517.3319431380107,10.390491648,10.540285952
0,11,0,0.169374980032444,168.88870997354388,0.6913920044898987,49.29206466674805,118.15042877197266,0.03916800022125244,0.3442879915237427,0.0,-0.5700516700744629,256,1519.1314900894695,1515.7910794635234,10.390491648,10.540285952
0,12,0,0.13930897694081068,169.11296697799116,0.7408639788627625,49.29612731933594,118.17625427246094,0.03807999938726425,0.3449920117855072,0.0,-0.5905454158782959,256,1518.4198781550733,1513.7810220863582,10.390491648,10.540285952
