repeat,step_idx,is_warmup,data_wait_ms,step_wall_ms,h2d_ms,forward_loss_ms,backward_ms,update_prior_ms,optimizer_ms,item_sync_ms,loss,batch_size,samples_per_sec_gpu,samples_per_sec_wall,max_memory_allocated_gb,max_memory_reserved_gb
0,0,1,33.2447299733758,682.4566340073943,18.91244888305664,429.7041015625,167.93862915039062,0.15795199573040009,31.5948486328125,0.0,0.15987718105316162,256,394.8740533956634,375.1154098931747,10.376714752,10.523508736
0,1,1,0.19288796465843916,169.28846202790737,0.5763840079307556,49.42063903808594,118.3921890258789,0.03862399980425835,0.3380480110645294,0.0,0.1296142041683197,256,1516.8942549695364,1512.2117416235853,10.390491648,10.540285952
0,2,1,0.1676309620961547,168.8788019819185,0.5627840161323547,49.34425735473633,118.10566711425781,0.037567999213933945,0.3396799862384796,0.0,0.07959942519664764,256,1520.280694678654,1515.880009780087,10.390491648,10.540285952
0,3,1,0.1040030037984252,168.69257600046694,0.5583360195159912,49.241310119628906,118.07977294921875,0.0379519984126091,0.3429119884967804,0.0,-0.0030689537525177,256,1521.4523315967301,1517.5534458569853,10.390491648,10.540285952
0,4,1,0.12027309276163578,168.6964329564944,0.560096025466919,49.239776611328125,118.07225799560547,0.03811199963092804,0.34118399024009705,0.0,-0.08679202198982239,256,1521.5324181156934,1517.5187495874354,10.390491648,10.540285952
0,5,1,0.11810008436441422,168.65108802448958,0.5575039982795715,49.228641510009766,118.05606079101562,0.03939199820160866,0.33935999870300293,0.0,-0.17475241422653198,256,1521.8079993886724,1517.9267622799243,10.390491648,10.540285952
0,6,1,0.07350696250796318,168.72091800905764,0.5603520274162292,49.233726501464844,118.15689849853516,0.03846399858593941,0.3431040048599243,0.0,-0.27463605999946594,256,1520.7992010877335,1517.2985248115876,10.390491648,10.540285952
0,7,1,0.15498802531510592,168.77166309859604,0.5582720041275024,49.22492980957031,118.1081314086914,0.037696000188589096,0.34252798557281494,0.0,-0.3388867974281311,256,1521.3503948461712,1516.8423140467921,10.390491648,10.540285952
0,8,1,0.07699290290474892,168.664603959769,0.5578879714012146,49.23030471801758,118.10208129882812,0.03846399858593941,0.34118399024009705,0.0,-0.4322679042816162,256,1521.365179184432,1517.8051232436583,10.390491648,10.540285952
0,9,1,0.11911103501915932,168.75646403059363,0.5565440058708191,49.24038314819336,118.13938903808594,0.038975998759269714,0.34169599413871765,0.0,-0.5250369310379028,256,1520.939762292758,1516.9789286032333,10.390491648,10.540285952
0,10,0,0.11710799299180508,168.83445892017335,0.5858880281448364,49.247711181640625,118.15843200683594,0.03843199834227562,0.3433600068092346,0.0,-0.5529148578643799,256,1520.4263649867391,1516.2781439127862,10.390491648,10.540285952
0,11,0,0.06512098480015993,168.6998289078474,0.5581439733505249,49.25068664550781,118.13404846191406,0.03753599897027016,0.3420799970626831,0.0,-0.5700916051864624,256,1520.8900027485186,1517.4882017209422,10.390491648,10.540285952
0,12,0,0.08429703302681446,168.80779899656773,0.5604159832000732,49.2507209777832,118.06028747558594,0.038784001022577286,0.33935999870300293,0.0,-0.5905413627624512,256,1521.5492222610403,1516.5176106893325,10.390491648,10.540285952
0,13,0,0.14800496865063906,168.96005196031183,0.6975359916687012,49.255775451660156,118.10476684570312,0.038943998515605927,0.3418560028076172,0.0,-0.609761118888855,256,1519.8391404548943,1515.1510491967272,10.390491648,10.540285952
0,14,0,0.15352503396570683,168.98530896287411,0.7311360239982605,49.247135162353516,118.15030670166016,0.038784001022577286,0.34326401352882385,0.0,-0.6335569024085999,256,1519.1920309406778,1514.9245906118556,10.390491648,10.540285952
0,15,0,0.12697605416178703,168.95188705530018,0.7758079767227173,49.225440979003906,118.1145248413086,0.03827200084924698,0.34137600660324097,0.0,-0.6999346613883972,256,1519.3291144553918,1515.2242716070275,10.390491648,10.540285952
0,16,0,0.06441993173211813,168.89844799879938,0.7640640139579773,49.23321533203125,118.12397003173828,0.0387520007789135,0.3440000116825104,0.0,-0.6854158639907837,256,1519.2517559699058,1515.703684866422,10.390491648,10.540285952
0,17,0,0.07715297397226095,168.9403150230646,0.7599679827690125,49.23961639404297,118.14505767822266,0.0387520007789135,0.34172800183296204,0.0,-0.6749515533447266,256,1519.061353430923,1515.328061067304,10.390491648,10.540285952
0,18,0,0.1142420805990696,168.76299597788602,0.5583360195159912,49.22470474243164,118.16371154785156,0.03932800143957138,0.34195199608802795,0.0,-0.7016416788101196,256,1520.8399723499715,1516.9202141537303,10.390491648,10.540285952
0,19,0,0.12243690434843302,168.93147898372263,0.7728319764137268,49.225921630859375,118.115234375,0.0382080003619194,0.3421440124511719,0.0,-0.6820807456970215,256,1519.3388692312496,1515.4073210041975,10.390491648,10.540285952
0,20,0,0.07102102972567081,168.85473695583642,0.7552000284194946,49.2256965637207,118.10454559326172,0.038816001266241074,0.3412480056285858,0.0,-0.6906272172927856,256,1519.5989124787723,1516.0960516432312,10.390491648,10.540285952
0,21,0,0.14335697051137686,168.91026007942855,0.7371519804000854,49.22892761230469,118.1157455444336,0.03907199949026108,0.34064000844955444,0.0,-0.7217097282409668,256,1519.634715071691,1515.5976900374096,10.390491648,10.540285952
