timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/05/18 21:14:25.541, 1, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 4 MiB, 81920 MiB, 61.89 W, 30
2026/05/18 21:14:26.541, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 4 MiB, 81920 MiB, 63.15 W, 29
2026/05/18 21:14:26.543, 1, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 4 MiB, 81920 MiB, 61.89 W, 30
2026/05/18 21:14:27.544, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 4 MiB, 81920 MiB, 63.15 W, 29
2026/05/18 21:14:27.545, 1, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 4 MiB, 81920 MiB, 61.89 W, 30
2026/05/18 21:14:28.546, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 4 MiB, 81920 MiB, 63.08 W, 29
2026/05/18 21:14:28.546, 1, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 4 MiB, 81920 MiB, 61.89 W, 30
2026/05/18 21:14:29.546, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 4 MiB, 81920 MiB, 63.15 W, 29
2026/05/18 21:14:29.547, 1, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 4 MiB, 81920 MiB, 61.89 W, 30
2026/05/18 21:14:30.547, 0, NVIDIA A100-SXM4-80GB, 4 %, 0 %, 1029 MiB, 81920 MiB, 84.55 W, 30
2026/05/18 21:14:30.549, 1, NVIDIA A100-SXM4-80GB, 1 %, 0 %, 1029 MiB, 81920 MiB, 83.90 W, 32
2026/05/18 21:14:31.549, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 1351 MiB, 81920 MiB, 84.55 W, 30
2026/05/18 21:14:31.551, 1, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 1351 MiB, 81920 MiB, 83.90 W, 32
2026/05/18 21:14:32.552, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 1351 MiB, 81920 MiB, 84.55 W, 30
2026/05/18 21:14:32.552, 1, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 1351 MiB, 81920 MiB, 83.90 W, 32
2026/05/18 21:14:33.552, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 1351 MiB, 81920 MiB, 84.64 W, 30
2026/05/18 21:14:33.552, 1, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 1351 MiB, 81920 MiB, 83.64 W, 32
2026/05/18 21:14:34.553, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 1351 MiB, 81920 MiB, 84.55 W, 30
2026/05/18 21:14:34.553, 1, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 1351 MiB, 81920 MiB, 83.64 W, 32
2026/05/18 21:14:35.553, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 1351 MiB, 81920 MiB, 84.92 W, 30
2026/05/18 21:14:35.553, 1, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 1351 MiB, 81920 MiB, 83.90 W, 32
2026/05/18 21:14:36.553, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 1351 MiB, 81920 MiB, 84.55 W, 30
2026/05/18 21:14:36.554, 1, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 1351 MiB, 81920 MiB, 83.90 W, 32
2026/05/18 21:14:37.555, 0, NVIDIA A100-SXM4-80GB, 8 %, 0 %, 1999 MiB, 81920 MiB, 84.83 W, 30
2026/05/18 21:14:37.558, 1, NVIDIA A100-SXM4-80GB, 8 %, 0 %, 1547 MiB, 81920 MiB, 83.90 W, 32
2026/05/18 21:14:38.559, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 331.20 W, 39
2026/05/18 21:14:38.560, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 323.07 W, 43
2026/05/18 21:14:39.561, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 345.13 W, 41
2026/05/18 21:14:39.562, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 305.58 W, 44
2026/05/18 21:14:40.563, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 325.79 W, 42
2026/05/18 21:14:40.563, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 323.33 W, 45
2026/05/18 21:14:41.563, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 287.48 W, 42
2026/05/18 21:14:41.564, 1, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11483 MiB, 81920 MiB, 309.21 W, 46
2026/05/18 21:14:42.565, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 325.77 W, 42
2026/05/18 21:14:42.566, 1, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11483 MiB, 81920 MiB, 318.84 W, 47
2026/05/18 21:14:43.567, 0, NVIDIA A100-SXM4-80GB, 99 %, 34 %, 11483 MiB, 81920 MiB, 313.43 W, 43
2026/05/18 21:14:43.568, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 326.64 W, 47
2026/05/18 21:14:44.568, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 327.90 W, 43
2026/05/18 21:14:44.569, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 311.92 W, 48
2026/05/18 21:14:45.570, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 321.82 W, 44
2026/05/18 21:14:45.571, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 351.70 W, 49
2026/05/18 21:14:46.571, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 309.80 W, 45
2026/05/18 21:14:46.572, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 340.55 W, 49
2026/05/18 21:14:47.572, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 328.23 W, 45
2026/05/18 21:14:47.573, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 307.10 W, 49
2026/05/18 21:14:48.573, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 326.11 W, 45
2026/05/18 21:14:48.573, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 344.77 W, 50
2026/05/18 21:14:49.573, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 315.54 W, 45
2026/05/18 21:14:49.573, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 347.48 W, 50
2026/05/18 21:14:50.573, 0, NVIDIA A100-SXM4-80GB, 98 %, 34 %, 11483 MiB, 81920 MiB, 346.00 W, 46
2026/05/18 21:14:50.574, 1, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11483 MiB, 81920 MiB, 335.73 W, 51
2026/05/18 21:14:51.576, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 348.43 W, 46
2026/05/18 21:14:51.576, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 272.41 W, 51
2026/05/18 21:14:52.578, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 336.35 W, 46
2026/05/18 21:14:52.578, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 325.45 W, 52
2026/05/18 21:14:53.578, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 280.54 W, 47
2026/05/18 21:14:53.578, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 329.40 W, 51
2026/05/18 21:14:54.578, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 331.78 W, 46
2026/05/18 21:14:54.579, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 317.60 W, 52
2026/05/18 21:14:55.579, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 313.70 W, 47
2026/05/18 21:14:55.579, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 337.84 W, 52
2026/05/18 21:14:56.579, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 317.34 W, 47
2026/05/18 21:14:56.579, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 319.71 W, 53
2026/05/18 21:14:57.579, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 329.40 W, 47
2026/05/18 21:14:57.580, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 354.67 W, 53
2026/05/18 21:14:58.580, 0, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11483 MiB, 81920 MiB, 323.99 W, 48
2026/05/18 21:14:58.580, 1, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11483 MiB, 81920 MiB, 349.26 W, 53
2026/05/18 21:14:59.580, 0, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11483 MiB, 81920 MiB, 358.40 W, 48
2026/05/18 21:14:59.580, 1, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11483 MiB, 81920 MiB, 322.74 W, 53
2026/05/18 21:15:00.580, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 351.37 W, 48
2026/05/18 21:15:00.581, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 332.38 W, 54
2026/05/18 21:15:01.581, 0, NVIDIA A100-SXM4-80GB, 46 %, 16 %, 11483 MiB, 81920 MiB, 318.52 W, 47
2026/05/18 21:15:01.581, 1, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11483 MiB, 81920 MiB, 318.52 W, 53
2026/05/18 21:15:02.581, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 328.23 W, 48
2026/05/18 21:15:02.582, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 326.96 W, 54
2026/05/18 21:15:03.587, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 318.84 W, 48
2026/05/18 21:15:03.590, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 355.92 W, 54
2026/05/18 21:15:04.594, 0, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11483 MiB, 81920 MiB, 326.64 W, 49
2026/05/18 21:15:04.598, 1, NVIDIA A100-SXM4-80GB, 99 %, 34 %, 11483 MiB, 81920 MiB, 348.07 W, 55
2026/05/18 21:15:05.600, 0, NVIDIA A100-SXM4-80GB, 98 %, 35 %, 11483 MiB, 81920 MiB, 330.59 W, 48
2026/05/18 21:15:05.600, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 334.21 W, 55
2026/05/18 21:15:06.601, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 315.54 W, 49
2026/05/18 21:15:06.601, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 346.79 W, 55
