timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/05/18 21:08:38.101, 0, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 10607 MiB, 81920 MiB, 341.53 W, 53
2026/05/18 21:08:39.102, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 323.14 W, 53
2026/05/18 21:08:40.102, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 322.81 W, 53
2026/05/18 21:08:41.102, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 334.58 W, 54
2026/05/18 21:08:42.103, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 348.20 W, 54
2026/05/18 21:08:43.104, 0, NVIDIA A100-SXM4-80GB, 99 %, 37 %, 10607 MiB, 81920 MiB, 358.77 W, 54
2026/05/18 21:08:44.107, 0, NVIDIA A100-SXM4-80GB, 99 %, 37 %, 10607 MiB, 81920 MiB, 359.05 W, 54
2026/05/18 21:08:45.108, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 351.50 W, 54
2026/05/18 21:08:46.109, 0, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 10607 MiB, 81920 MiB, 322.22 W, 54
2026/05/18 21:08:47.110, 0, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 10607 MiB, 81920 MiB, 295.05 W, 54
2026/05/18 21:08:48.110, 0, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 10607 MiB, 81920 MiB, 317.99 W, 54
2026/05/18 21:08:49.111, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 317.99 W, 54
2026/05/18 21:08:50.111, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 318.58 W, 55
2026/05/18 21:08:51.111, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 336.10 W, 55
2026/05/18 21:08:52.111, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 288.07 W, 55
2026/05/18 21:08:53.112, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 328.24 W, 55
2026/05/18 21:08:54.112, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 333.39 W, 55
2026/05/18 21:08:55.113, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 338.22 W, 55
2026/05/18 21:08:56.114, 0, NVIDIA A100-SXM4-80GB, 99 %, 37 %, 10607 MiB, 81920 MiB, 336.13 W, 55
2026/05/18 21:08:57.115, 0, NVIDIA A100-SXM4-80GB, 99 %, 37 %, 10607 MiB, 81920 MiB, 322.81 W, 55
2026/05/18 21:08:58.116, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 339.74 W, 55
2026/05/18 21:08:59.117, 0, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 10607 MiB, 81920 MiB, 335.18 W, 55
2026/05/18 21:09:00.118, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 331.28 W, 55
2026/05/18 21:09:01.118, 0, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 10607 MiB, 81920 MiB, 343.97 W, 55
2026/05/18 21:09:02.118, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 363.01 W, 55
2026/05/18 21:09:03.118, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 351.18 W, 56
2026/05/18 21:09:04.119, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 335.78 W, 56
2026/05/18 21:09:05.119, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 276.89 W, 55
2026/05/18 21:09:06.120, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 320.70 W, 56
2026/05/18 21:09:07.120, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 327.32 W, 56
2026/05/18 21:09:08.121, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 334.91 W, 56
2026/05/18 21:09:09.122, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 335.78 W, 56
2026/05/18 21:09:10.124, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 286.29 W, 56
2026/05/18 21:09:11.124, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 328.24 W, 56
2026/05/18 21:09:12.125, 0, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 10607 MiB, 81920 MiB, 338.81 W, 56
2026/05/18 21:09:13.126, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 337.30 W, 55
2026/05/18 21:09:14.127, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 339.42 W, 56
2026/05/18 21:09:15.127, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 343.04 W, 56
2026/05/18 21:09:16.127, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 356.01 W, 56
2026/05/18 21:09:17.127, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 360.89 W, 56
2026/05/18 21:09:18.128, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 356.01 W, 56
2026/05/18 21:09:19.128, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 338.55 W, 56
2026/05/18 21:09:20.128, 0, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 10607 MiB, 81920 MiB, 287.16 W, 56
2026/05/18 21:09:21.129, 0, NVIDIA A100-SXM4-80GB, 98 %, 35 %, 10607 MiB, 81920 MiB, 321.90 W, 56
2026/05/18 21:09:22.130, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 325.20 W, 56
2026/05/18 21:09:23.131, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 323.74 W, 56
2026/05/18 21:09:24.134, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 326.72 W, 56
2026/05/18 21:09:25.135, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 329.75 W, 56
2026/05/18 21:09:26.136, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 333.99 W, 56
2026/05/18 21:09:27.136, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 317.39 W, 56
2026/05/18 21:09:28.136, 0, NVIDIA A100-SXM4-80GB, 99 %, 37 %, 10607 MiB, 81920 MiB, 321.30 W, 56
2026/05/18 21:09:29.136, 0, NVIDIA A100-SXM4-80GB, 99 %, 37 %, 10607 MiB, 81920 MiB, 316.80 W, 56
2026/05/18 21:09:30.137, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 318.91 W, 56
2026/05/18 21:09:31.137, 0, NVIDIA A100-SXM4-80GB, 98 %, 36 %, 10607 MiB, 81920 MiB, 326.72 W, 56
2026/05/18 21:09:32.137, 0, NVIDIA A100-SXM4-80GB, 98 %, 35 %, 10607 MiB, 81920 MiB, 338.22 W, 56
2026/05/18 21:09:33.138, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 349.39 W, 56
2026/05/18 21:09:34.138, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 361.49 W, 56
2026/05/18 21:09:35.139, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 351.83 W, 56
2026/05/18 21:09:36.140, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 319.18 W, 56
2026/05/18 21:09:37.141, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 334.58 W, 56
2026/05/18 21:09:38.143, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 334.32 W, 56
2026/05/18 21:09:39.145, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 330.95 W, 56
2026/05/18 21:09:40.146, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 325.52 W, 56
2026/05/18 21:09:41.146, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 327.64 W, 56
2026/05/18 21:09:42.146, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 326.45 W, 56
2026/05/18 21:09:43.146, 0, NVIDIA A100-SXM4-80GB, 98 %, 35 %, 10607 MiB, 81920 MiB, 328.24 W, 56
2026/05/18 21:09:44.146, 0, NVIDIA A100-SXM4-80GB, 98 %, 35 %, 10607 MiB, 81920 MiB, 340.93 W, 57
2026/05/18 21:09:45.147, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 337.89 W, 57
2026/05/18 21:09:46.147, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 338.55 W, 56
2026/05/18 21:09:47.148, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 342.45 W, 56
2026/05/18 21:09:48.149, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 344.56 W, 56
2026/05/18 21:09:49.150, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 345.16 W, 56
2026/05/18 21:09:50.154, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 364.79 W, 56
2026/05/18 21:09:51.155, 0, NVIDIA A100-SXM4-80GB, 99 %, 37 %, 10607 MiB, 81920 MiB, 359.37 W, 56
2026/05/18 21:09:52.155, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 346.36 W, 57
2026/05/18 21:09:53.155, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 295.32 W, 57
2026/05/18 21:09:54.156, 0, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 10607 MiB, 81920 MiB, 335.78 W, 57
2026/05/18 21:09:55.156, 0, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 10607 MiB, 81920 MiB, 337.03 W, 56
2026/05/18 21:09:56.156, 0, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 10607 MiB, 81920 MiB, 341.53 W, 56
2026/05/18 21:09:57.156, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 339.14 W, 56
2026/05/18 21:09:58.156, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 344.24 W, 56
2026/05/18 21:09:59.157, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10607 MiB, 81920 MiB, 122.82 W, 51
2026/05/18 21:10:00.158, 0, NVIDIA A100-SXM4-80GB, 1 %, 0 %, 3 MiB, 81920 MiB, 122.70 W, 46
