timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/05/18 21:20:27.116, 0, NVIDIA A100-SXM4-80GB, 99 %, 37 %, 10605 MiB, 81920 MiB, 317.67 W, 53
2026/05/18 21:20:28.116, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 328.24 W, 53
2026/05/18 21:20:29.116, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 336.43 W, 54
2026/05/18 21:20:30.116, 0, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 10605 MiB, 81920 MiB, 337.38 W, 54
2026/05/18 21:20:31.116, 0, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 10605 MiB, 81920 MiB, 333.39 W, 54
2026/05/18 21:20:32.117, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 364.20 W, 54
2026/05/18 21:20:33.117, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 359.64 W, 54
2026/05/18 21:20:34.117, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 351.54 W, 54
2026/05/18 21:20:35.117, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 328.58 W, 54
2026/05/18 21:20:36.119, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 274.45 W, 54
2026/05/18 21:20:37.120, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 315.88 W, 54
2026/05/18 21:20:38.121, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 337.97 W, 53
2026/05/18 21:20:39.122, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 336.43 W, 54
2026/05/18 21:20:40.123, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 320.38 W, 54
2026/05/18 21:20:41.123, 0, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 10605 MiB, 81920 MiB, 331.29 W, 54
2026/05/18 21:20:42.124, 0, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 10605 MiB, 81920 MiB, 316.47 W, 54
2026/05/18 21:20:43.124, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 327.32 W, 54
2026/05/18 21:20:44.124, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 330.43 W, 54
2026/05/18 21:20:45.124, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 312.24 W, 54
2026/05/18 21:20:46.125, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 314.68 W, 54
2026/05/18 21:20:47.125, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 325.86 W, 53
2026/05/18 21:20:48.125, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 335.53 W, 54
2026/05/18 21:20:49.126, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 341.53 W, 54
2026/05/18 21:20:50.126, 0, NVIDIA A100-SXM4-80GB, 99 %, 37 %, 10605 MiB, 81920 MiB, 358.12 W, 54
2026/05/18 21:20:51.126, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 359.37 W, 54
2026/05/18 21:20:52.127, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 357.30 W, 54
2026/05/18 21:20:53.128, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 344.33 W, 55
2026/05/18 21:20:54.129, 0, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 10605 MiB, 81920 MiB, 332.81 W, 54
2026/05/18 21:20:55.130, 0, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 10605 MiB, 81920 MiB, 330.10 W, 55
2026/05/18 21:20:56.131, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 319.24 W, 54
2026/05/18 21:20:57.131, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 331.29 W, 54
2026/05/18 21:20:58.131, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 346.68 W, 54
2026/05/18 21:20:59.131, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 358.77 W, 55
2026/05/18 21:21:00.131, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 358.49 W, 55
2026/05/18 21:21:01.132, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 337.97 W, 54
2026/05/18 21:21:02.133, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 302.57 W, 54
2026/05/18 21:21:03.134, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 333.07 W, 55
2026/05/18 21:21:04.135, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 363.27 W, 55
2026/05/18 21:21:05.135, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 360.89 W, 54
2026/05/18 21:21:06.135, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 352.10 W, 55
2026/05/18 21:21:07.136, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 10605 MiB, 81920 MiB, 119.84 W, 47
2026/05/18 21:21:08.136, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 355.78 W, 53
2026/05/18 21:21:09.136, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 351.50 W, 54
2026/05/18 21:21:10.137, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 276.30 W, 54
2026/05/18 21:21:11.138, 0, NVIDIA A100-SXM4-80GB, 98 %, 35 %, 10605 MiB, 81920 MiB, 336.10 W, 55
2026/05/18 21:21:12.140, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 321.36 W, 54
2026/05/18 21:21:13.140, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 316.47 W, 54
2026/05/18 21:21:14.140, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 336.70 W, 54
2026/05/18 21:21:15.140, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 357.85 W, 55
2026/05/18 21:21:16.140, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 349.39 W, 55
2026/05/18 21:21:17.141, 0, NVIDIA A100-SXM4-80GB, 98 %, 35 %, 10605 MiB, 81920 MiB, 285.04 W, 55
2026/05/18 21:21:18.142, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 325.86 W, 55
2026/05/18 21:21:19.143, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 329.75 W, 55
2026/05/18 21:21:20.144, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 314.03 W, 55
2026/05/18 21:21:21.170, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 320.70 W, 55
2026/05/18 21:21:22.203, 0, NVIDIA A100-SXM4-80GB, 98 %, 36 %, 10605 MiB, 81920 MiB, 335.18 W, 55
2026/05/18 21:21:23.205, 0, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 10605 MiB, 81920 MiB, 325.52 W, 54
2026/05/18 21:21:24.206, 0, NVIDIA A100-SXM4-80GB, 98 %, 35 %, 10605 MiB, 81920 MiB, 333.99 W, 55
2026/05/18 21:21:25.207, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 355.14 W, 55
2026/05/18 21:21:26.208, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 322.49 W, 55
2026/05/18 21:21:27.238, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 340.93 W, 55
2026/05/18 21:21:28.385, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 331.55 W, 55
2026/05/18 21:21:29.517, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 323.14 W, 55
2026/05/18 21:21:30.518, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 361.76 W, 55
2026/05/18 21:21:31.518, 0, NVIDIA A100-SXM4-80GB, 98 %, 35 %, 10605 MiB, 81920 MiB, 344.84 W, 56
2026/05/18 21:21:32.518, 0, NVIDIA A100-SXM4-80GB, 98 %, 35 %, 10605 MiB, 81920 MiB, 317.39 W, 55
2026/05/18 21:21:33.518, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 319.51 W, 55
2026/05/18 21:21:34.519, 0, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 10605 MiB, 81920 MiB, 329.43 W, 55
2026/05/18 21:21:35.519, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 344.84 W, 55
2026/05/18 21:21:36.520, 0, NVIDIA A100-SXM4-80GB, 98 %, 36 %, 10605 MiB, 81920 MiB, 339.14 W, 56
2026/05/18 21:21:37.524, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 359.05 W, 55
2026/05/18 21:21:38.524, 0, NVIDIA A100-SXM4-80GB, 98 %, 35 %, 10605 MiB, 81920 MiB, 326.72 W, 55
2026/05/18 21:21:39.524, 0, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 10605 MiB, 81920 MiB, 354.21 W, 55
2026/05/18 21:21:40.524, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 355.14 W, 56
2026/05/18 21:21:41.525, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 317.39 W, 56
2026/05/18 21:21:42.525, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 322.81 W, 56
2026/05/18 21:21:43.525, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 327.97 W, 55
2026/05/18 21:21:44.525, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 343.97 W, 55
2026/05/18 21:21:45.525, 0, NVIDIA A100-SXM4-80GB, 98 %, 35 %, 10605 MiB, 81920 MiB, 333.99 W, 56
2026/05/18 21:21:46.526, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 346.08 W, 56
2026/05/18 21:21:47.526, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 354.55 W, 56
2026/05/18 21:21:48.527, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 307.74 W, 56
2026/05/18 21:21:49.531, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 334.58 W, 55
2026/05/18 21:21:50.532, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 326.72 W, 56
2026/05/18 21:21:51.533, 0, NVIDIA A100-SXM4-80GB, 98 %, 35 %, 10605 MiB, 81920 MiB, 333.07 W, 56
2026/05/18 21:21:52.533, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 343.64 W, 56
2026/05/18 21:21:53.534, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 365.72 W, 56
2026/05/18 21:21:54.534, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 351.50 W, 56
2026/05/18 21:21:55.534, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 10605 MiB, 81920 MiB, 119.71 W, 47
2026/05/18 21:21:56.534, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 10605 MiB, 81920 MiB, 119.07 W, 44
2026/05/18 21:21:57.535, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 10605 MiB, 81920 MiB, 86.76 W, 43
2026/05/18 21:21:58.535, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 10605 MiB, 81920 MiB, 86.44 W, 42
2026/05/18 21:21:59.538, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 10605 MiB, 81920 MiB, 86.44 W, 41
2026/05/18 21:22:00.538, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 10605 MiB, 81920 MiB, 86.11 W, 41
2026/05/18 21:22:01.539, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 10605 MiB, 81920 MiB, 86.11 W, 40
2026/05/18 21:22:02.541, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 10605 MiB, 81920 MiB, 85.83 W, 40
2026/05/18 21:22:03.541, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 10605 MiB, 81920 MiB, 85.92 W, 39
2026/05/18 21:22:04.541, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 10605 MiB, 81920 MiB, 85.51 W, 39
2026/05/18 21:22:05.542, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 10605 MiB, 81920 MiB, 85.51 W, 39
2026/05/18 21:22:06.542, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 10605 MiB, 81920 MiB, 152.34 W, 40
2026/05/18 21:22:07.542, 0, NVIDIA A100-SXM4-80GB, 99 %, 37 %, 10605 MiB, 81920 MiB, 320.70 W, 49
2026/05/18 21:22:08.542, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 330.36 W, 51
2026/05/18 21:22:09.543, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 336.10 W, 51
2026/05/18 21:22:10.544, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 330.09 W, 52
2026/05/18 21:22:11.545, 0, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 10605 MiB, 81920 MiB, 327.97 W, 52
2026/05/18 21:22:12.546, 0, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 10605 MiB, 81920 MiB, 334.32 W, 52
2026/05/18 21:22:13.548, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 325.86 W, 53
2026/05/18 21:22:14.549, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 335.51 W, 53
2026/05/18 21:22:15.554, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 329.50 W, 53
2026/05/18 21:22:16.557, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 321.90 W, 53
2026/05/18 21:22:17.557, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 326.19 W, 53
2026/05/18 21:22:18.557, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 338.55 W, 54
2026/05/18 21:22:19.557, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 351.83 W, 54
2026/05/18 21:22:20.558, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 358.45 W, 54
2026/05/18 21:22:21.558, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 356.33 W, 54
2026/05/18 21:22:22.558, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 346.95 W, 54
2026/05/18 21:22:23.559, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 315.28 W, 55
2026/05/18 21:22:24.559, 0, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 10605 MiB, 81920 MiB, 327.38 W, 55
2026/05/18 21:22:25.560, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 10605 MiB, 81920 MiB, 323.14 W, 54
