timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/05/18 21:18:53.779, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 4 MiB, 81920 MiB, 63.15 W, 29
2026/05/18 21:18:53.779, 1, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 4 MiB, 81920 MiB, 62.21 W, 31
2026/05/18 21:18:54.779, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 4 MiB, 81920 MiB, 63.47 W, 29
2026/05/18 21:18:54.780, 1, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 4 MiB, 81920 MiB, 62.21 W, 31
2026/05/18 21:18:55.781, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 4 MiB, 81920 MiB, 63.08 W, 29
2026/05/18 21:18:55.782, 1, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 4 MiB, 81920 MiB, 62.21 W, 31
2026/05/18 21:18:56.783, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 4 MiB, 81920 MiB, 63.08 W, 29
2026/05/18 21:18:56.784, 1, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 4 MiB, 81920 MiB, 62.21 W, 31
2026/05/18 21:18:57.785, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 4 MiB, 81920 MiB, 63.08 W, 29
2026/05/18 21:18:57.785, 1, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 4 MiB, 81920 MiB, 62.21 W, 31
2026/05/18 21:18:58.785, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 4 MiB, 81920 MiB, 63.15 W, 29
2026/05/18 21:18:58.785, 1, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 4 MiB, 81920 MiB, 62.21 W, 31
2026/05/18 21:18:59.785, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 4 MiB, 81920 MiB, 63.15 W, 29
2026/05/18 21:18:59.786, 1, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 4 MiB, 81920 MiB, 62.21 W, 31
2026/05/18 21:19:00.786, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 4 MiB, 81920 MiB, 63.15 W, 29
2026/05/18 21:19:00.786, 1, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 4 MiB, 81920 MiB, 62.21 W, 31
2026/05/18 21:19:01.786, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 4 MiB, 81920 MiB, 63.08 W, 29
2026/05/18 21:19:01.787, 1, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 4 MiB, 81920 MiB, 62.21 W, 31
2026/05/18 21:19:02.788, 0, NVIDIA A100-SXM4-80GB, 1 %, 0 %, 547 MiB, 81920 MiB, 84.55 W, 30
2026/05/18 21:19:02.788, 1, NVIDIA A100-SXM4-80GB, 3 %, 0 %, 547 MiB, 81920 MiB, 83.31 W, 32
2026/05/18 21:19:03.788, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 1351 MiB, 81920 MiB, 84.83 W, 30
2026/05/18 21:19:03.788, 1, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 1351 MiB, 81920 MiB, 83.31 W, 32
2026/05/18 21:19:04.788, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 1351 MiB, 81920 MiB, 84.83 W, 30
2026/05/18 21:19:04.789, 1, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 1351 MiB, 81920 MiB, 83.22 W, 32
2026/05/18 21:19:05.790, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 1351 MiB, 81920 MiB, 84.83 W, 30
2026/05/18 21:19:05.791, 1, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 1351 MiB, 81920 MiB, 83.31 W, 32
2026/05/18 21:19:06.792, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 1351 MiB, 81920 MiB, 84.83 W, 30
2026/05/18 21:19:06.793, 1, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 1351 MiB, 81920 MiB, 83.31 W, 32
2026/05/18 21:19:07.794, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 1351 MiB, 81920 MiB, 84.83 W, 30
2026/05/18 21:19:07.795, 1, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 1351 MiB, 81920 MiB, 83.31 W, 33
2026/05/18 21:19:08.797, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 1351 MiB, 81920 MiB, 84.92 W, 30
2026/05/18 21:19:09.079, 1, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 1351 MiB, 81920 MiB, 83.31 W, 33
2026/05/18 21:19:10.080, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 1351 MiB, 81920 MiB, 84.92 W, 30
2026/05/18 21:19:10.210, 1, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 1363 MiB, 81920 MiB, 83.31 W, 33
2026/05/18 21:19:11.212, 0, NVIDIA A100-SXM4-80GB, 23 %, 6 %, 11463 MiB, 81920 MiB, 142.80 W, 31
2026/05/18 21:19:11.213, 1, NVIDIA A100-SXM4-80GB, 46 %, 14 %, 11467 MiB, 81920 MiB, 219.00 W, 37
2026/05/18 21:19:12.213, 0, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11483 MiB, 81920 MiB, 305.31 W, 40
2026/05/18 21:19:12.213, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 304.66 W, 44
2026/05/18 21:19:13.213, 0, NVIDIA A100-SXM4-80GB, 98 %, 35 %, 11483 MiB, 81920 MiB, 331.20 W, 41
2026/05/18 21:19:13.213, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 313.38 W, 45
2026/05/18 21:19:14.213, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 349.03 W, 42
2026/05/18 21:19:14.214, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 312.19 W, 46
2026/05/18 21:19:15.214, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 330.59 W, 43
2026/05/18 21:19:15.214, 1, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11483 MiB, 81920 MiB, 311.26 W, 47
2026/05/18 21:19:16.214, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 261.80 W, 43
2026/05/18 21:19:16.215, 1, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11483 MiB, 81920 MiB, 320.63 W, 48
2026/05/18 21:19:17.216, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 332.12 W, 43
2026/05/18 21:19:17.218, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 336.33 W, 48
2026/05/18 21:19:18.218, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 347.24 W, 44
2026/05/18 21:19:18.223, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 347.48 W, 49
2026/05/18 21:19:19.227, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 348.07 W, 45
2026/05/18 21:19:19.228, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 307.97 W, 49
2026/05/18 21:19:20.229, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 335.43 W, 45
2026/05/18 21:19:20.231, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 322.14 W, 49
2026/05/18 21:19:21.232, 0, NVIDIA A100-SXM4-80GB, 99 %, 34 %, 11483 MiB, 81920 MiB, 268.46 W, 45
2026/05/18 21:19:21.232, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 343.25 W, 50
2026/05/18 21:19:22.233, 0, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11483 MiB, 81920 MiB, 322.81 W, 45
2026/05/18 21:19:22.234, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 308.29 W, 50
2026/05/18 21:19:23.235, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 328.23 W, 45
2026/05/18 21:19:23.236, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 333.62 W, 51
2026/05/18 21:19:24.237, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 314.03 W, 46
2026/05/18 21:19:24.237, 1, NVIDIA A100-SXM4-80GB, 99 %, 34 %, 11483 MiB, 81920 MiB, 266.35 W, 51
2026/05/18 21:19:25.238, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 318.25 W, 46
2026/05/18 21:19:25.239, 1, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11483 MiB, 81920 MiB, 326.36 W, 52
2026/05/18 21:19:26.240, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 322.15 W, 47
2026/05/18 21:19:26.240, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 315.82 W, 51
2026/05/18 21:19:27.241, 0, NVIDIA A100-SXM4-80GB, 99 %, 37 %, 11483 MiB, 81920 MiB, 329.74 W, 47
2026/05/18 21:19:27.241, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 319.71 W, 52
2026/05/18 21:19:28.241, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 331.20 W, 47
2026/05/18 21:19:28.241, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 328.15 W, 52
2026/05/18 21:19:29.241, 0, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11483 MiB, 81920 MiB, 312.24 W, 47
2026/05/18 21:19:29.241, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 319.11 W, 53
2026/05/18 21:19:30.242, 0, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11483 MiB, 81920 MiB, 338.79 W, 47
2026/05/18 21:19:30.242, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 358.30 W, 53
2026/05/18 21:19:31.242, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 356.56 W, 48
2026/05/18 21:19:31.242, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 345.64 W, 54
2026/05/18 21:19:32.242, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 340.25 W, 48
2026/05/18 21:19:32.243, 1, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11483 MiB, 81920 MiB, 304.66 W, 54
2026/05/18 21:19:33.243, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 276.92 W, 48
2026/05/18 21:19:33.243, 1, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11483 MiB, 81920 MiB, 321.82 W, 54
2026/05/18 21:19:34.243, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 318.25 W, 48
2026/05/18 21:19:34.243, 1, NVIDIA A100-SXM4-80GB, 100 %, 36 %, 11483 MiB, 81920 MiB, 318.84 W, 54
2026/05/18 21:19:35.243, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 329.41 W, 48
2026/05/18 21:19:35.243, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 332.97 W, 54
2026/05/18 21:19:36.244, 0, NVIDIA A100-SXM4-80GB, 99 %, 34 %, 11483 MiB, 81920 MiB, 335.43 W, 48
2026/05/18 21:19:36.244, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 347.48 W, 55
2026/05/18 21:19:37.244, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 351.14 W, 49
2026/05/18 21:19:37.244, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 327.89 W, 55
2026/05/18 21:19:38.244, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 352.93 W, 49
2026/05/18 21:19:38.244, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 335.08 W, 55
2026/05/18 21:19:39.245, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 315.54 W, 49
2026/05/18 21:19:39.245, 1, NVIDIA A100-SXM4-80GB, 99 %, 34 %, 11483 MiB, 81920 MiB, 324.53 W, 55
2026/05/18 21:19:40.245, 0, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11483 MiB, 81920 MiB, 330.59 W, 49
2026/05/18 21:19:40.245, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 355.00 W, 55
2026/05/18 21:19:41.245, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 314.63 W, 49
2026/05/18 21:19:41.245, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 352.30 W, 56
2026/05/18 21:19:42.246, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 341.42 W, 49
2026/05/18 21:19:42.246, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 293.83 W, 56
2026/05/18 21:19:43.246, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 290.79 W, 49
2026/05/18 21:19:43.247, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 324.85 W, 57
2026/05/18 21:19:44.248, 0, NVIDIA A100-SXM4-80GB, 98 %, 35 %, 11483 MiB, 81920 MiB, 333.30 W, 50
2026/05/18 21:19:44.248, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 336.60 W, 56
2026/05/18 21:19:45.248, 0, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11483 MiB, 81920 MiB, 319.45 W, 50
2026/05/18 21:19:45.249, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 334.21 W, 56
2026/05/18 21:19:46.249, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 333.04 W, 49
2026/05/18 21:19:46.249, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 342.65 W, 57
2026/05/18 21:19:47.249, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 318.85 W, 50
2026/05/18 21:19:47.249, 1, NVIDIA A100-SXM4-80GB, 99 %, 34 %, 11483 MiB, 81920 MiB, 330.59 W, 57
2026/05/18 21:19:48.250, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 343.29 W, 50
2026/05/18 21:19:48.250, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 366.74 W, 58
2026/05/18 21:19:49.250, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 354.67 W, 50
2026/05/18 21:19:49.250, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 355.92 W, 57
2026/05/18 21:19:50.250, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 345.40 W, 50
2026/05/18 21:19:50.250, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 303.74 W, 57
2026/05/18 21:19:51.251, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 278.76 W, 50
2026/05/18 21:19:51.251, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 320.36 W, 57
2026/05/18 21:19:52.251, 0, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11483 MiB, 81920 MiB, 329.99 W, 50
2026/05/18 21:19:52.251, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 336.33 W, 58
2026/05/18 21:19:53.251, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 327.30 W, 50
2026/05/18 21:19:53.251, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 329.40 W, 58
2026/05/18 21:19:54.252, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 325.79 W, 50
2026/05/18 21:19:54.252, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 335.08 W, 58
2026/05/18 21:19:55.253, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 339.62 W, 51
2026/05/18 21:19:55.254, 1, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11483 MiB, 81920 MiB, 343.85 W, 58
2026/05/18 21:19:56.254, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 332.11 W, 51
2026/05/18 21:19:56.255, 1, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11483 MiB, 81920 MiB, 316.41 W, 58
2026/05/18 21:19:57.256, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 364.63 W, 51
2026/05/18 21:19:57.256, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 328.15 W, 58
2026/05/18 21:19:58.257, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 11483 MiB, 81920 MiB, 119.27 W, 43
2026/05/18 21:19:58.258, 1, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 11483 MiB, 81920 MiB, 119.73 W, 50
2026/05/18 21:19:59.259, 0, NVIDIA A100-SXM4-80GB, 30 %, 11 %, 11483 MiB, 81920 MiB, 132.88 W, 44
2026/05/18 21:19:59.259, 1, NVIDIA A100-SXM4-80GB, 48 %, 17 %, 11483 MiB, 81920 MiB, 348.67 W, 53
2026/05/18 21:20:00.259, 0, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11483 MiB, 81920 MiB, 348.43 W, 49
2026/05/18 21:20:00.260, 1, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11483 MiB, 81920 MiB, 334.48 W, 57
2026/05/18 21:20:01.260, 0, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11483 MiB, 81920 MiB, 331.85 W, 50
2026/05/18 21:20:01.260, 1, NVIDIA A100-SXM4-80GB, 98 %, 34 %, 11483 MiB, 81920 MiB, 327.55 W, 58
2026/05/18 21:20:02.260, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 319.77 W, 50
2026/05/18 21:20:02.260, 1, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11483 MiB, 81920 MiB, 338.71 W, 58
2026/05/18 21:20:03.260, 0, NVIDIA A100-SXM4-80GB, 98 %, 35 %, 11483 MiB, 81920 MiB, 329.99 W, 50
2026/05/18 21:20:03.261, 1, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11483 MiB, 81920 MiB, 321.82 W, 58
2026/05/18 21:20:04.261, 0, NVIDIA A100-SXM4-80GB, 98 %, 34 %, 11483 MiB, 81920 MiB, 353.85 W, 50
2026/05/18 21:20:04.261, 1, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11483 MiB, 81920 MiB, 370.05 W, 58
2026/05/18 21:20:05.261, 0, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11483 MiB, 81920 MiB, 349.59 W, 50
2026/05/18 21:20:05.261, 1, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11483 MiB, 81920 MiB, 341.42 W, 58
2026/05/18 21:20:06.261, 0, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11483 MiB, 81920 MiB, 337.54 W, 51
2026/05/18 21:20:06.262, 1, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11483 MiB, 81920 MiB, 315.22 W, 58
2026/05/18 21:20:07.262, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 328.75 W, 50
2026/05/18 21:20:07.262, 1, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11483 MiB, 81920 MiB, 323.07 W, 58
2026/05/18 21:20:08.263, 0, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11483 MiB, 81920 MiB, 323.67 W, 50
2026/05/18 21:20:08.263, 1, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11483 MiB, 81920 MiB, 342.93 W, 58
2026/05/18 21:20:09.263, 0, NVIDIA A100-SXM4-80GB, 98 %, 34 %, 11483 MiB, 81920 MiB, 349.59 W, 50
2026/05/18 21:20:09.264, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 345.36 W, 58
2026/05/18 21:20:10.265, 0, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11483 MiB, 81920 MiB, 348.67 W, 51
2026/05/18 21:20:10.267, 1, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11483 MiB, 81920 MiB, 347.74 W, 58
2026/05/18 21:20:11.267, 0, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11483 MiB, 81920 MiB, 333.04 W, 50
2026/05/18 21:20:11.268, 1, NVIDIA A100-SXM4-80GB, 98 %, 34 %, 11483 MiB, 81920 MiB, 338.71 W, 58
2026/05/18 21:20:12.269, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 331.85 W, 51
2026/05/18 21:20:12.270, 1, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11483 MiB, 81920 MiB, 325.18 W, 59
2026/05/18 21:20:13.271, 0, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11483 MiB, 81920 MiB, 311.92 W, 50
2026/05/18 21:20:13.271, 1, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11483 MiB, 81920 MiB, 321.23 W, 59
2026/05/18 21:20:14.272, 0, NVIDIA A100-SXM4-80GB, 98 %, 34 %, 11483 MiB, 81920 MiB, 355.04 W, 51
2026/05/18 21:20:14.272, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 328.15 W, 59
2026/05/18 21:20:15.273, 0, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11483 MiB, 81920 MiB, 344.77 W, 51
2026/05/18 21:20:15.273, 1, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11483 MiB, 81920 MiB, 328.15 W, 58
2026/05/18 21:20:16.273, 0, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11483 MiB, 81920 MiB, 325.79 W, 50
2026/05/18 21:20:16.273, 1, NVIDIA A100-SXM4-80GB, 98 %, 34 %, 11483 MiB, 81920 MiB, 347.74 W, 59
2026/05/18 21:20:17.273, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 318.25 W, 51
2026/05/18 21:20:17.273, 1, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11483 MiB, 81920 MiB, 348.34 W, 59
2026/05/18 21:20:18.274, 0, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11483 MiB, 81920 MiB, 338.46 W, 51
2026/05/18 21:20:18.274, 1, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11483 MiB, 81920 MiB, 336.00 W, 60
2026/05/18 21:20:19.274, 0, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11483 MiB, 81920 MiB, 326.36 W, 51
2026/05/18 21:20:19.275, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11483 MiB, 81920 MiB, 318.84 W, 59
2026/05/18 21:20:20.276, 0, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11483 MiB, 81920 MiB, 315.82 W, 51
